"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"24961","Native",1,38,"spillover1","tt","spillover1 tt",6,0,1072,1072,-0.5,-0.5
"24963","Native",1,39,"spillover1","tt","spillover1 tt",7,0,2360,2360,0.5,0.5
"24965","Native",1,26,"spillover1","tt","spillover1 tt",6,0,707,707,-0.5,-0.5
"24967","Native",1,34,"spillover1","tt","spillover1 tt",6,0,784,784,-0.5,-0.5
"24969","Native",1,46,"spillover1","tt","spillover1 tt",6,0,688,688,-0.5,-0.5
"24971","Native",1,29,"spillover1","tt","spillover1 tt",5,0,798,798,0.5,-0.5
"24973","Native",1,36,"spillover1","tt","spillover1 tt",8,0,1267,1267,-0.5,0.5
"24975","Native",1,30,"spillover1","tt","spillover1 tt",6,0,901,901,-0.5,-0.5
"24977","Native",1,40,"spillover1","tt","spillover1 tt",8,0,813,813,-0.5,0.5
"24979","Native",1,33,"spillover1","tt","spillover1 tt",5,0,1692,1692,0.5,-0.5
"24981","Native",1,43,"spillover1","tt","spillover1 tt",7,0,1520,1520,0.5,0.5
"24983","Native",1,28,"spillover1","tt","spillover1 tt",8,0,1209,1209,-0.5,0.5
"24985","Native",1,31,"spillover1","tt","spillover1 tt",7,0,2392,2392,0.5,0.5
"24987","Native",1,45,"spillover1","tt","spillover1 tt",5,0,831,831,0.5,-0.5
"24989","Native",1,25,"spillover1","tt","spillover1 tt",5,0,1897,1897,0.5,-0.5
"24991","Native",1,41,"spillover1","tt","spillover1 tt",5,0,1572,1572,0.5,-0.5
"24993","Native",1,42,"spillover1","tt","spillover1 tt",6,0,739,739,-0.5,-0.5
"24995","Native",1,37,"spillover1","tt","spillover1 tt",5,0,963,963,0.5,-0.5
"24997","Native",1,32,"spillover1","tt","spillover1 tt",8,0,1787,1787,-0.5,0.5
"24999","Native",1,48,"spillover1","tt","spillover1 tt",8,0,620,620,-0.5,0.5
"25001","Native",1,47,"spillover1","tt","spillover1 tt",7,0,1328,1328,0.5,0.5
"25003","Native",1,44,"spillover1","tt","spillover1 tt",8,0,1380,1380,-0.5,0.5
"25005","Native",1,27,"spillover1","tt","spillover1 tt",7,0,3238,3238,0.5,0.5
"25007","Native",1,35,"spillover1","tt","spillover1 tt",7,0,1982,1982,0.5,0.5
"25009","Native",2,46,"spillover1","tt","spillover1 tt",7,0,3726,3726,0.5,0.5
"25011","Native",2,25,"spillover1","tt","spillover1 tt",6,0,305,305,-0.5,-0.5
"25013","Native",2,39,"spillover1","tt","spillover1 tt",8,0,753,753,-0.5,0.5
"25015","Native",2,38,"spillover1","tt","spillover1 tt",7,0,1696,1696,0.5,0.5
"25017","Native",2,30,"spillover1","tt","spillover1 tt",7,0,997,997,0.5,0.5
"25019","Native",2,27,"spillover1","tt","spillover1 tt",8,0,1295,1295,-0.5,0.5
"25021","Native",2,29,"spillover1","tt","spillover1 tt",6,0,855,855,-0.5,-0.5
"25023","Native",2,33,"spillover1","tt","spillover1 tt",6,0,295,295,-0.5,-0.5
"25025","Native",2,32,"spillover1","tt","spillover1 tt",5,0,1992,1992,0.5,-0.5
"25027","Native",2,43,"spillover1","tt","spillover1 tt",8,0,1195,1195,-0.5,0.5
"25029","Native",2,45,"spillover1","tt","spillover1 tt",6,0,162,162,-0.5,-0.5
"25031","Native",2,48,"spillover1","tt","spillover1 tt",5,0,576,576,0.5,-0.5
"25033","Native",2,47,"spillover1","tt","spillover1 tt",8,0,792,792,-0.5,0.5
"25035","Native",2,31,"spillover1","tt","spillover1 tt",8,0,1035,1035,-0.5,0.5
"25037","Native",2,26,"spillover1","tt","spillover1 tt",7,0,633,633,0.5,0.5
"25039","Native",2,42,"spillover1","tt","spillover1 tt",7,0,754,754,0.5,0.5
"25041","Native",2,36,"spillover1","tt","spillover1 tt",5,0,174,174,0.5,-0.5
"25043","Native",2,35,"spillover1","tt","spillover1 tt",8,0,348,348,-0.5,0.5
"25045","Native",2,44,"spillover1","tt","spillover1 tt",5,0,134,134,0.5,-0.5
"25047","Native",2,41,"spillover1","tt","spillover1 tt",6,0,437,437,-0.5,-0.5
"25049","Native",2,37,"spillover1","tt","spillover1 tt",6,0,338,338,-0.5,-0.5
"25051","Native",2,40,"spillover1","tt","spillover1 tt",5,0,256,256,0.5,-0.5
"25053","Native",2,28,"spillover1","tt","spillover1 tt",5,0,1253,1253,0.5,-0.5
"25055","Native",2,34,"spillover1","tt","spillover1 tt",7,0,200,200,0.5,0.5
"25058","Native",3,34,"spillover1","tt","spillover1 tt",8,0,335,335,-0.5,0.5
"25060","Native",3,30,"spillover1","tt","spillover1 tt",8,0,2142,2142,-0.5,0.5
"25062","Native",3,38,"spillover1","tt","spillover1 tt",8,0,971,971,-0.5,0.5
"25064","Native",3,43,"spillover1","tt","spillover1 tt",5,0,2709,2709,0.5,-0.5
"25066","Native",3,47,"spillover1","tt","spillover1 tt",5,0,1662,1662,0.5,-0.5
"25068","Native",3,25,"spillover1","tt","spillover1 tt",7,0,2679,2679,0.5,0.5
"25070","Native",3,37,"spillover1","tt","spillover1 tt",7,0,2293,2293,0.5,0.5
"25072","Native",3,40,"spillover1","tt","spillover1 tt",6,0,1827,1827,-0.5,-0.5
"25074","Native",3,42,"spillover1","tt","spillover1 tt",8,0,149,149,-0.5,0.5
"25076","Native",3,33,"spillover1","tt","spillover1 tt",7,0,748,748,0.5,0.5
